congress,chamber,icpsr,party_code,,,,,,,,,
92,Senate,13100,112,,,,,,,,,
92,Senate,2987,100,,,,,,,,,
92,Senate,5073,100,,,,,,,,,
92,Senate,1252,100,,,,,,,,,
92,Senate,10450,200,,,,,,,,,
92,Senate,10630,200,,,,,,,,,
92,Senate,12108,200,,,,,,,,,
92,Senate,10805,100,,,,,,,,,
92,Senate,12101,200,,,,,,,,,
92,Senate,11203,200,,,,,,,,,
92,Senate,12107,200,,,,,,,,,
92,Senate,8301,200,,,,,,,,,
92,Senate,10557,200,,,,,,,,,
92,Senate,7229,100,,,,,,,,,
92,Senate,10818,100,,,,,,,,,
92,Senate,9369,200,,,,,,,,,
92,Senate,11204,100,,,,,,,,,
92,Senate,6256,100,,,,,,,,,
92,Senate,6796,200,,,,,,,,,
92,Senate,10571,200,,,,,,,,,
92,Senate,11200,200,,,,,,,,,
92,Senate,660,100,,,,,,,,,
92,Senate,10823,200,,,,,,,,,
92,Senate,645,200,,,,,,,,,
92,Senate,6754,100,,,,,,,,,
92,Senate,52,200,,,,,,,,,
92,Senate,7637,200,,,,,,,,,
92,Senate,10562,200,,,,,,,,,
92,Senate,10802,328,,,,,,,,,
92,Senate,11206,100,,,,,,,,,
92,Senate,4851,100,,,,,,,,,
92,Senate,5913,100,,,,,,,,,
92,Senate,1366,100,,,,,,,,,
92,Senate,7722,100,,,,,,,,,
92,Senate,7638,100,,,,,,,,,
92,Senate,10816,100,,,,,,,,,
92,Senate,6249,100,,,,,,,,,
92,Senate,11202,200,,,,,,,,,
93,President,99904,200,,,,,,,,,
93,President,99905,200,,,,,,,,,
93,House,5058,100,,,,,,,,,
93,House,10706,200,,,,,,,,,
93,House,10717,200,,,,,,,,,
93,House,10721,200,,,,,,,,,
93,House,11000,100,,,,,,,,,
93,House,11037,100,,,,,,,,,
93,House,12014,100,,,,,,,,,
93,House,14066,200,,,,,,,,,
93,House,7845,200,,,,,,,,,
93,House,10566,100,,,,,,,,,
93,House,11050,200,,,,,,,,,
93,House,14011,200,,,,,,,,,
93,House,6532,100,,,,,,,,,
93,House,11020,200,,,,,,,,,
93,House,12000,100,,,,,,,,,
93,House,14058,100,,,,,,,,,
93,House,3867,200,,,,,,,,,
93,House,4514,100,,,,,,,,,
93,House,4592,200,,,,,,,,,
93,House,4957,100,,,,,,,,,
93,House,5929,200,,,,,,,,,
93,House,6240,100,,,,,,,,,
93,House,6756,100,,,,,,,,,
93,House,8549,100,,,,,,,,,
93,House,9240,200,,,,,,,,,
93,House,10249,200,,,,,,,,,
93,House,10505,200,,,,,,,,,
93,House,10511,100,,,,,,,,,
93,House,10553,200,,,,,,,,,
93,House,10573,100,,,,,,,,,
93,House,10577,100,,,,,,,,,
93,House,10579,200,,,,,,,,,
93,House,10580,200,,,,,,,,,
93,House,10583,100,,,,,,,,,
93,House,10594,100,,,,,,,,,
93,House,10595,100,,,,,,,,,
93,House,10599,100,,,,,,,,,
93,House,10621,100,,,,,,,,,
93,House,10631,200,,,,,,,,,
93,House,10633,100,,,,,,,,,
93,House,10640,100,,,,,,,,,
93,House,10790,100,,,,,,,,,
93,House,10793,100,,,,,,,,,
93,House,11031,200,,,,,,,,,
93,House,11038,200,,,,,,,,,
93,House,11055,200,,,,,,,,,
93,House,11063,200,,,,,,,,,
93,House,12001,100,,,,,,,,,
93,House,12037,200,,,,,,,,,
93,House,13010,100,,,,,,,,,
93,House,13011,100,,,,,,,,,
93,House,13046,200,,,,,,,,,
93,House,14007,200,,,,,,,,,
93,House,14008,100,,,,,,,,,
93,House,14020,200,,,,,,,,,
93,House,14028,200,,,,,,,,,
93,House,14040,200,,,,,,,,,
93,House,14049,100,,,,,,,,,
93,House,14053,100,,,,,,,,,
93,House,14071,200,,,,,,,,,
93,House,14076,100,,,,,,,,,
93,House,10572,200,,,,,,,,,
93,House,10723,100,,,,,,,,,
93,House,14002,200,,,,,,,,,
93,House,14025,200,,,,,,,,,
93,House,14051,100,,,,,,,,,
93,House,3553,100,,,,,,,,,
93,House,12047,200,,,,,,,,,
93,House,13009,100,,,,,,,,,
93,House,13016,100,,,,,,,,,
93,House,13029,200,,,,,,,,,
93,House,14050,200,,,,,,,,,
93,House,13014,200,,,,,,,,,
93,House,633,100,,,,,,,,,
93,House,3078,100,,,,,,,,,
93,House,3929,100,,,,,,,,,
93,House,7333,100,,,,,,,,,
93,House,8032,100,,,,,,,,,
93,House,8507,100,,,,,,,,,
93,House,10587,100,,,,,,,,,
93,House,10588,100,,,,,,,,,
93,House,11007,200,,,,,,,,,
93,House,12007,100,,,,,,,,,
93,House,12015,200,,,,,,,,,
93,House,13047,200,,,,,,,,,
93,House,14003,200,,,,,,,,,
93,House,14017,100,,,,,,,,,
93,House,14029,100,,,,,,,,,
93,House,3242,100,,,,,,,,,
93,House,5436,100,,,,,,,,,
93,House,10512,100,,,,,,,,,
93,House,10563,100,,,,,,,,,
93,House,11002,200,,,,,,,,,
93,House,11005,100,,,,,,,,,
93,House,11052,100,,,,,,,,,
93,House,13023,100,,,,,,,,,
93,House,14016,100,,,,,,,,,
93,House,14063,100,,,,,,,,,
93,House,10605,100,,,,,,,,,
93,House,10757,100,,,,,,,,,
93,House,12016,200,,,,,,,,,
93,House,14056,200,,,,,,,,,
93,House,226,200,,,,,,,,,
93,House,1941,200,,,,,,,,,
93,House,2525,200,,,,,,,,,
93,House,3769,100,,,,,,,,,
93,House,5326,100,,,,,,,,,
93,House,6455,200,,,,,,,,,
93,House,7610,100,,,,,,,,,
93,House,8080,100,,,,,,,,,
93,House,8474,100,,,,,,,,,
93,House,10421,100,,,,,,,,,
93,House,10501,200,,,,,,,,,
93,House,10517,200,,,,,,,,,
93,House,10606,200,,,,,,,,,
93,House,10703,100,,,,,,,,,
93,House,10722,200,,,,,,,,,
93,House,11041,200,,,,,,,,,
93,House,12041,200,,,,,,,,,
93,House,13030,100,,,,,,,,,
93,House,13032,100,,,,,,,,,
93,House,14019,200,,,,,,,,,
93,House,14033,200,,,,,,,,,
93,House,14041,200,,,,,,,,,
93,House,14064,200,,,,,,,,,
93,House,14068,100,,,,,,,,,
93,House,948,100,,,,,,,,,
93,House,986,200,,,,,,,,,
93,House,5900,100,,,,,,,,,
93,House,8084,100,,,,,,,,,
93,House,10732,100,,,,,,,,,
93,House,11036,200,,,,,,,,,
93,House,11059,200,,,,,,,,,
93,House,12012,200,,,,,,,,,
93,House,12020,200,,,,,,,,,
93,House,13018,200,,,,,,,,,
93,House,14024,200,,,,,,,,,
93,House,3853,200,,,,,,,,,
93,House,8672,100,,,,,,,,,
93,House,10715,100,,,,,,,,,
93,House,11032,200,,,,,,,,,
93,House,11047,200,,,,,,,,,
93,House,14036,100,,,,,,,,,
93,House,10559,200,,,,,,,,,
93,House,10625,200,,,,,,,,,
93,House,11057,200,,,,,,,,,
93,House,12029,200,,,,,,,,,
93,House,13037,100,,,,,,,,,
93,House,6845,100,,,,,,,,,
93,House,7343,100,,,,,,,,,
93,House,9056,100,,,,,,,,,
93,House,10626,200,,,,,,,,,
93,House,10710,200,,,,,,,,,
93,House,13024,100,,,,,,,,,
93,House,14006,100,,,,,,,,,
93,House,4275,100,,,,,,,,,
93,House,7228,100,,,,,,,,,
93,House,10567,100,,,,,,,,,
93,House,10602,100,,,,,,,,,
93,House,11042,100,,,,,,,,,
93,House,13056,100,,,,,,,,,
93,House,14060,200,,,,,,,,,
93,House,14067,100,,,,,,,,,
93,House,11027,100,,,,,,,,,
93,House,14010,200,,,,,,,,,
93,House,10601,100,,,,,,,,,
93,House,11019,200,,,,,,,,,
93,House,12018,200,,,,,,,,,
93,House,13008,100,,,,,,,,,
93,House,13031,100,,,,,,,,,
93,House,13039,100,,,,,,,,,
93,House,13049,200,,,,,,,,,
93,House,14021,200,,,,,,,,,
93,House,14069,200,,,,,,,,,
93,House,830,100,,,,,,,,,
93,House,1265,100,,,,,,,,,
93,House,2009,200,,,,,,,,,
93,House,2660,100,,,,,,,,,
93,House,5873,100,,,,,,,,,
93,House,7081,100,,,,,,,,,
93,House,11021,200,,,,,,,,,
93,House,12040,100,,,,,,,,,
93,House,13013,100,,,,,,,,,
93,House,14012,200,,,,,,,,,
93,House,14039,329,,,,,,,,,
93,House,14055,100,,,,,,,,,
93,House,1087,200,,,,,,,,,
93,House,1610,200,,,,,,,,,
93,House,1620,200,,,,,,,,,
93,House,2594,100,,,,,,,,,
93,House,2605,100,,,,,,,,,
93,House,3268,200,,,,,,,,,
93,House,3830,100,,,,,,,,,
93,House,7043,100,,,,,,,,,
93,House,10526,200,,,,,,,,,
93,House,10540,100,,,,,,,,,
93,House,10597,200,,,,,,,,,
93,House,10713,100,,,,,,,,,
93,House,10727,100,,,,,,,,,
93,House,10794,200,,,,,,,,,
93,House,11006,200,,,,,,,,,
93,House,11015,200,,,,,,,,,
93,House,11045,200,,,,,,,,,
93,House,14023,200,,,,,,,,,
93,House,14074,100,,,,,,,,,
93,House,14075,100,,,,,,,,,
93,House,91043,200,,,,,,,,,
93,House,789,100,,,,,,,,,
93,House,5098,100,,,,,,,,,
93,House,6860,200,,,,,,,,,
93,House,7671,200,,,,,,,,,
93,House,10585,100,,,,,,,,,
93,House,11060,200,,,,,,,,,
93,House,13007,100,,,,,,,,,
93,House,13015,200,,,,,,,,,
93,House,10075,100,,,,,,,,,
93,House,11035,100,,,,,,,,,
93,House,14005,100,,,,,,,,,
93,House,14009,200,,,,,,,,,
93,House,14031,200,,,,,,,,,
93,House,835,100,,,,,,,,,
93,House,7717,100,,,,,,,,,
93,House,9072,100,,,,,,,,,
93,House,10528,100,,,,,,,,,
93,House,10740,100,,,,,,,,,
93,House,12004,100,,,,,,,,,
93,House,12009,100,,,,,,,,,
93,House,12031,100,,,,,,,,,
93,House,14030,100,,,,,,,,,
93,House,14057,200,,,,,,,,,
93,House,12039,100,,,,,,,,,
93,House,13041,200,,,,,,,,,
93,House,10534,200,,,,,,,,,
93,House,13025,200,,,,,,,,,
93,House,13045,200,,,,,,,,,
93,House,14059,200,,,,,,,,,
93,House,10581,200,,,,,,,,,
93,House,10639,200,,,,,,,,,
93,House,2329,100,,,,,,,,,
93,House,3364,200,,,,,,,,,
93,House,8010,100,,,,,,,,,
93,House,9322,100,,,,,,,,,
93,House,10091,200,,,,,,,,,
93,House,10609,100,,,,,,,,,
93,House,10613,100,,,,,,,,,
93,House,10737,100,,,,,,,,,
93,House,10739,100,,,,,,,,,
93,House,11022,200,,,,,,,,,
93,House,11046,200,,,,,,,,,
93,House,12042,100,,,,,,,,,
93,House,12046,200,,,,,,,,,
93,House,14034,200,,,,,,,,,
93,House,14046,200,,,,,,,,,
93,House,12022,200,,,,,,,,,
93,House,13038,100,,,,,,,,,
93,House,2476,100,,,,,,,,,
93,House,2752,100,,,,,,,,,
93,House,7995,200,,,,,,,,,
93,House,8049,100,,,,,,,,,
93,House,9017,100,,,,,,,,,
93,House,10500,100,,,,,,,,,
93,House,10508,100,,,,,,,,,
93,House,10530,200,,,,,,,,,
93,House,10545,100,,,,,,,,,
93,House,10551,100,,,,,,,,,
93,House,10592,200,,,,,,,,,
93,House,10596,200,,,,,,,,,
93,House,10611,100,,,,,,,,,
93,House,10638,200,,,,,,,,,
93,House,10705,100,,,,,,,,,
93,House,10712,200,,,,,,,,,
93,House,10733,100,,,,,,,,,
93,House,10749,200,,,,,,,,,
93,House,10771,200,,,,,,,,,
93,House,10784,100,,,,,,,,,
93,House,11004,100,,,,,,,,,
93,House,11064,100,,,,,,,,,
93,House,12003,100,,,,,,,,,
93,House,12008,100,,,,,,,,,
93,House,12013,200,,,,,,,,,
93,House,12017,200,,,,,,,,,
93,House,12019,100,,,,,,,,,
93,House,13001,100,,,,,,,,,
93,House,13004,100,,,,,,,,,
93,House,13020,200,,,,,,,,,
93,House,13021,200,,,,,,,,,
93,House,13035,100,,,,,,,,,
93,House,14015,200,,,,,,,,,
93,House,14022,100,,,,,,,,,
93,House,14038,200,,,,,,,,,
93,House,14047,200,,,,,,,,,
93,House,14061,200,,,,,,,,,
93,House,90618,100,,,,,,,,,
93,House,93033,200,,,,,,,,,
93,House,3321,100,,,,,,,,,
93,House,9230,100,,,,,,,,,
93,House,10527,100,,,,,,,,,
93,House,10574,200,,,,,,,,,
93,House,10788,100,,,,,,,,,
93,House,12026,200,,,,,,,,,
93,House,12027,100,,,,,,,,,
93,House,12028,200,,,,,,,,,
93,House,14001,100,,,,,,,,,
93,House,14035,200,,,,,,,,,
93,House,14048,100,,,,,,,,,
93,House,10569,200,,,,,,,,,
93,House,267,100,,,,,,,,,
93,House,2533,200,,,,,,,,,
93,House,4247,100,,,,,,,,,
93,House,5495,200,,,,,,,,,
93,House,6548,200,,,,,,,,,
93,House,9623,100,,,,,,,,,
93,House,10502,200,,,,,,,,,
93,House,10510,200,,,,,,,,,
93,House,10525,200,,,,,,,,,
93,House,10539,200,,,,,,,,,
93,House,10773,200,,,,,,,,,
93,House,10786,200,,,,,,,,,
93,House,11034,200,,,,,,,,,
93,House,11054,200,,,,,,,,,
93,House,11058,200,,,,,,,,,
93,House,12030,100,,,,,,,,,
93,House,12044,100,,,,,,,,,
93,House,13019,200,,,,,,,,,
93,House,13034,200,,,,,,,,,
93,House,13040,100,,,,,,,,,
93,House,13043,100,,,,,,,,,
93,House,14018,200,,,,,,,,,
93,House,14045,200,,,,,,,,,
93,House,14070,100,,,,,,,,,
93,House,62,100,,,,,,,,,
93,House,4891,100,,,,,,,,,
93,House,8866,100,,,,,,,,,
93,House,12006,200,,,,,,,,,
93,House,14026,100,,,,,,,,,
93,House,14032,100,,,,,,,,,
93,House,3775,100,,,,,,,,,
93,House,9551,100,,,,,,,,,
93,House,10785,200,,,,,,,,,
93,House,11011,200,,,,,,,,,
93,House,465,100,,,,,,,,,
93,House,1763,100,,,,,,,,,
93,House,2513,100,,,,,,,,,
93,House,3224,100,,,,,,,,,
93,House,6661,100,,,,,,,,,
93,House,6685,100,,,,,,,,,
93,House,6936,100,,,,,,,,,
93,House,8247,200,,,,,,,,,
93,House,8268,200,,,,,,,,,
93,House,10521,200,,,,,,,,,
93,House,10591,100,,,,,,,,,
93,House,10598,200,,,,,,,,,
93,House,10607,200,,,,,,,,,
93,House,10620,100,,,,,,,,,
93,House,10778,100,,,,,,,,,
93,House,11001,200,,,,,,,,,
93,House,11014,100,,,,,,,,,
93,House,11016,200,,,,,,,,,
93,House,11056,200,,,,,,,,,
93,House,11067,100,,,,,,,,,
93,House,12010,200,,,,,,,,,
93,House,12035,100,,,,,,,,,
93,House,12048,200,,,,,,,,,
93,House,13050,200,,,,,,,,,
93,House,14052,200,,,,,,,,,
93,House,14072,100,,,,,,,,,
93,House,10561,100,,,,,,,,,
93,House,11061,100,,,,,,,,,
93,House,2672,100,,,,,,,,,
93,House,10728,100,,,,,,,,,
93,House,12023,100,,,,,,,,,
93,House,13042,200,,,,,,,,,
93,House,13048,100,,,,,,,,,
93,House,14065,200,,,,,,,,,
93,House,13012,100,,,,,,,,,
93,House,14000,200,,,,,,,,,
93,House,3034,100,,,,,,,,,
93,House,10586,100,,,,,,,,,
93,House,10616,200,,,,,,,,,
93,House,10719,200,,,,,,,,,
93,House,11025,200,,,,,,,,,
93,House,12038,100,,,,,,,,,
93,House,13005,200,,,,,,,,,
93,House,14004,200,,,,,,,,,
93,House,1077,100,,,,,,,,,
93,House,1282,100,,,,,,,,,
93,House,1577,100,,,,,,,,,
93,House,3171,100,,,,,,,,,
93,House,5924,100,,,,,,,,,
93,House,7232,100,,,,,,,,,
93,House,7498,100,,,,,,,,,
93,House,9241,100,,,,,,,,,
93,House,10391,100,,,,,,,,,
93,House,10446,100,,,,,,,,,
93,House,10520,100,,,,,,,,,
93,House,10550,100,,,,,,,,,
93,House,10614,100,,,,,,,,,
93,House,10716,100,,,,,,,,,
93,House,10783,100,,,,,,,,,
93,House,11013,100,,,,,,,,,
93,House,11023,100,,,,,,,,,
93,House,11062,200,,,,,,,,,
93,House,11066,200,,,,,,,,,
93,House,13002,200,,,,,,,,,
93,House,14027,100,,,,,,,,,
93,House,14037,100,,,,,,,,,
93,House,14054,200,,,,,,,,,
93,House,14062,100,,,,,,,,,
93,House,13027,100,,,,,,,,,
93,House,14042,100,,,,,,,,,
93,House,13052,200,,,,,,,,,
93,House,1154,200,,,,,,,,,
93,House,2706,100,,,,,,,,,
93,House,9802,200,,,,,,,,,
93,House,10767,100,,,,,,,,,
93,House,12011,100,,,,,,,,,
93,House,12033,200,,,,,,,,,
93,House,13036,200,,,,,,,,,
93,House,13055,200,,,,,,,,,
93,House,14013,200,,,,,,,,,
93,House,14043,200,,,,,,,,,
93,House,4043,100,,,,,,,,,
93,House,10700,100,,,,,,,,,
93,House,10726,100,,,,,,,,,
93,House,10738,100,,,,,,,,,
93,House,10756,100,,,,,,,,,
93,House,13026,100,,,,,,,,,
93,House,14044,200,,,,,,,,,
93,House,4276,100,,,,,,,,,
93,House,6584,100,,,,,,,,,
93,House,8564,100,,,,,,,,,
93,House,8824,100,,,,,,,,,
93,House,2383,200,,,,,,,,,
93,House,5101,100,,,,,,,,,
93,House,7824,100,,,,,,,,,
93,House,10463,100,,,,,,,,,
93,House,10564,200,,,,,,,,,
93,House,11051,200,,,,,,,,,
93,House,12036,100,,,,,,,,,
93,House,13003,100,,,,,,,,,
93,House,14014,200,,,,,,,,,
93,House,10766,100,,,,,,,,,
93,Senate,8764,100,,,,,,,,,
93,Senate,12100,100,,,,,,,,,
93,Senate,12105,100,,,,,,,,,
93,Senate,12109,200,,,,,,,,,
93,Senate,3658,200,,,,,,,,,
93,Senate,10804,200,,,,,,,,,
93,Senate,3388,100,,,,,,,,,
93,Senate,6151,100,,,,,,,,,
93,Senate,10777,100,,,,,,,,,
93,Senate,12103,100,,,,,,,,,
93,Senate,10514,200,,,,,,,,,
93,Senate,14104,100,,,,,,,,,
93,Senate,7847,100,,,,,,,,,
93,Senate,12032,200,,,,,,,,,
93,Senate,11044,200,,,,,,,,,
93,Senate,14101,100,,,,,,,,,
93,Senate,10593,200,,,,,,,,,
93,Senate,13101,100,,,,,,,,,
93,Senate,9174,100,,,,,,,,,
93,Senate,14108,100,,,,,,,,,
93,Senate,3255,200,,,,,,,,,
93,Senate,4812,100,,,,,,,,,
93,Senate,1721,100,,,,,,,,,
93,Senate,11029,200,,,,,,,,,
93,Senate,11205,200,,,,,,,,,
93,Senate,13102,100,,,,,,,,,
93,Senate,4154,100,,,,,,,,,
93,Senate,10800,100,,,,,,,,,
93,Senate,12106,100,,,,,,,,,
93,Senate,14102,100,,,,,,,,,
93,Senate,10513,200,,,,,,,,,
93,Senate,10817,200,,,,,,,,,
93,Senate,12102,200,,,,,,,,,
93,Senate,14106,100,,,,,,,,,
93,Senate,5767,100,,,,,,,,,
93,Senate,14107,100,,,,,,,,,
93,Senate,6831,100,,,,,,,,,
93,Senate,10736,100,,,,,,,,,
93,Senate,10535,200,,,,,,,,,
93,Senate,12002,200,,,,,,,,,
93,Senate,10808,100,,,,,,,,,
93,Senate,11201,200,,,,,,,,,
93,Senate,3824,200,,,,,,,,,
93,Senate,4148,100,,,,,,,,,
93,Senate,4728,100,,,,,,,,,
93,Senate,10813,100,,,,,,,,,
93,Senate,2822,100,,,,,,,,,
93,Senate,8883,100,,,,,,,,,
93,Senate,9141,100,,,,,,,,,
93,Senate,12104,100,,,,,,,,,
93,Senate,5967,100,,,,,,,,,
93,Senate,6442,100,,,,,,,,,
93,Senate,2267,200,,,,,,,,,
93,Senate,4660,200,,,,,,,,,
93,Senate,688,100,,,,,,,,,
93,Senate,1482,100,,,,,,,,,
93,Senate,14077,200,,,,,,,,,
93,Senate,2087,200,,,,,,,,,
93,Senate,10810,100,,,,,,,,,
93,Senate,1569,200,,,,,,,,,
93,Senate,10147,100,,,,,,,,,
93,Senate,6611,100,,,,,,,,,
93,Senate,14103,200,,,,,,,,,
93,Senate,4898,200,,,,,,,,,
93,Senate,13100,112,,,,,,,,,
93,Senate,2987,100,,,,,,,,,
93,Senate,14105,200,,,,,,,,,
93,Senate,1252,100,,,,,,,,,
93,Senate,10450,200,,,,,,,,,
93,Senate,10630,200,,,,,,,,,
93,Senate,12108,200,,,,,,,,,
93,Senate,14073,100,,,,,,,,,
93,Senate,12101,200,,,,,,,,,
93,Senate,14100,200,,,,,,,,,
93,Senate,11203,200,,,,,,,,,
93,Senate,12107,200,,,,,,,,,
93,Senate,8301,200,,,,,,,,,
93,Senate,10557,200,,,,,,,,,
93,Senate,7229,100,,,,,,,,,
93,Senate,10818,100,,,,,,,,,
93,Senate,9369,200,,,,,,,,,
93,Senate,11204,100,,,,,,,,,
93,Senate,6256,100,,,,,,,,,
93,Senate,13000,100,,,,,,,,,
93,Senate,10571,200,,,,,,,,,
93,Senate,11200,200,,,,,,,,,
93,Senate,660,100,,,,,,,,,
93,Senate,10823,200,,,,,,,,,
93,Senate,645,200,,,,,,,,,
93,Senate,6754,100,,,,,,,,,
93,Senate,52,200,,,,,,,,,
93,Senate,10562,200,,,,,,,,,
93,Senate,10802,328,,,,,,,,,
93,Senate,11048,200,,,,,,,,,
93,Senate,4851,100,,,,,,,,,
93,Senate,5913,100,,,,,,,,,
93,Senate,1366,100,,,,,,,,,
93,Senate,7722,100,,,,,,,,,
93,Senate,7638,100,,,,,,,,,
93,Senate,10816,100,,,,,,,,,
93,Senate,6249,100,,,,,,,,,
93,Senate,11202,200,,,,,,,,,
94,President,99905,200,,,,,,,,,
94,House,5058,100,,,,,,,,,
94,House,10706,200,,,,,,,,,
94,House,10717,200,,,,,,,,,
94,House,10721,200,,,,,,,,,
94,House,11000,100,,,,,,,,,
94,House,11037,100,,,,,,,,,
94,House,12014,100,,,,,,,,,
94,House,14066,200,,,,,,,,,
94,House,7845,200,,,,,,,,,
94,House,10566,100,,,,,,,,,
94,House,11050,200,,,,,,,,,
94,House,14011,200,,,,,,,,,
94,House,6532,100,,,,,,,,,
94,House,11020,200,,,,,,,,,
94,House,12000,100,,,,,,,,,
94,House,14058,100,,,,,,,,,
94,House,4957,100,,,,,,,,,
94,House,6240,100,,,,,,,,,
94,House,6756,100,,,,,,,,,
94,House,8549,100,,,,,,,,,
94,House,10249,200,,,,,,,,,
94,House,10505,200,,,,,,,,,
94,House,10511,100,,,,,,,,,
94,House,10553,200,,,,,,,,,
94,House,10573,100,,,,,,,,,
94,House,10577,100,,,,,,,,,
94,House,10579,200,,,,,,,,,
94,House,10580,200,,,,,,,,,
94,House,10583,100,,,,,,,,,
94,House,10595,100,,,,,,,,,
94,House,10599,100,,,,,,,,,
94,House,10621,100,,,,,,,,,
94,House,10631,200,,,,,,,,,
94,House,10633,100,,,,,,,,,
94,House,10640,100,,,,,,,,,
94,House,10790,100,,,,,,,,,
94,House,11038,200,,,,,,,,,
94,House,11055,200,,,,,,,,,
94,House,11063,200,,,,,,,,,
94,House,12001,100,,,,,,,,,
94,House,12037,200,,,,,,,,,
94,House,13010,100,,,,,,,,,
94,House,13011,100,,,,,,,,,
94,House,14007,200,,,,,,,,,
94,House,14008,100,,,,,,,,,
94,House,14020,200,,,,,,,,,
94,House,14028,200,,,,,,,,,
94,House,14040,200,,,,,,,,,
94,House,14049,100,,,,,,,,,
94,House,14053,100,,,,,,,,,
94,House,14071,200,,,,,,,,,
94,House,14076,100,,,,,,,,,
94,House,14229,100,,,,,,,,,
94,House,14246,100,,,,,,,,,
94,House,14250,100,,,,,,,,,
94,House,14256,100,,,,,,,,,
94,House,14257,100,,,,,,,,,
94,House,14266,100,,,,,,,,,
94,House,14280,100,,,,,,,,,
94,House,14287,200,,,,,,,,,
94,House,10723,100,,,,,,,,,
94,House,14002,200,,,,,,,,,
94,House,14025,200,,,,,,,,,
94,House,14051,100,,,,,,,,,
94,House,14282,100,,,,,,,,,
94,House,3553,100,,,,,,,,,
94,House,13009,100,,,,,,,,,
94,House,13029,200,,,,,,,,,
94,House,14050,200,,,,,,,,,
94,House,14213,100,,,,,,,,,
94,House,14258,100,,,,,,,,,
94,House,13014,200,,,,,,,,,
94,House,633,100,,,,,,,,,
94,House,3078,100,,,,,,,,,
94,House,3929,100,,,,,,,,,
94,House,7333,100,,,,,,,,,
94,House,8032,100,,,,,,,,,
94,House,8507,100,,,,,,,,,
94,House,10587,100,,,,,,,,,
94,House,10588,100,,,,,,,,,
94,House,11007,200,,,,,,,,,
94,House,12007,100,,,,,,,,,
94,House,12015,200,,,,,,,,,
94,House,13047,200,,,,,,,,,
94,House,14003,200,,,,,,,,,
94,House,14029,100,,,,,,,,,
94,House,14243,200,,,,,,,,,
94,House,3242,100,,,,,,,,,
94,House,5436,100,,,,,,,,,
94,House,10563,100,,,,,,,,,
94,House,11005,100,,,,,,,,,
94,House,11052,100,,,,,,,,,
94,House,13023,100,,,,,,,,,
94,House,14016,100,,,,,,,,,
94,House,14063,100,,,,,,,,,
94,House,14249,100,,,,,,,,,
94,House,14252,100,,,,,,,,,
94,House,10605,100,,,,,,,,,
94,House,10757,100,,,,,,,,,
94,House,10734,200,,,,,,,,,
94,House,14056,200,,,,,,,,,
94,House,2525,200,,,,,,,,,
94,House,5326,100,,,,,,,,,
94,House,6455,200,,,,,,,,,
94,House,7610,100,,,,,,,,,
94,House,8080,100,,,,,,,,,
94,House,8474,100,,,,,,,,,
94,House,10421,100,,,,,,,,,
94,House,10501,200,,,,,,,,,
94,House,10517,200,,,,,,,,,
94,House,10606,200,,,,,,,,,
94,House,10703,100,,,,,,,,,
94,House,10722,200,,,,,,,,,
94,House,11041,200,,,,,,,,,
94,House,12025,100,,,,,,,,,
94,House,12041,200,,,,,,,,,
94,House,13030,100,,,,,,,,,
94,House,13032,100,,,,,,,,,
94,House,14033,200,,,,,,,,,
94,House,14041,200,,,,,,,,,
94,House,14068,100,,,,,,,,,
94,House,14228,100,,,,,,,,,
94,House,14239,200,,,,,,,,,
94,House,14271,100,,,,,,,,,
94,House,14275,100,,,,,,,,,
94,House,14285,100,,,,,,,,,
94,House,948,100,,,,,,,,,
94,House,5900,100,,,,,,,,,
94,House,8084,100,,,,,,,,,
94,House,10732,100,,,,,,,,,
94,House,10742,100,,,,,,,,,
94,House,11036,200,,,,,,,,,
94,House,13018,200,,,,,,,,,
94,House,14220,100,,,,,,,,,
94,House,14222,100,,,,,,,,,
94,House,14232,100,,,,,,,,,
94,House,14274,100,,,,,,,,,
94,House,8672,100,,,,,,,,,
94,House,14036,100,,,,,,,,,
94,House,14205,100,,,,,,,,,
94,House,14207,100,,,,,,,,,
94,House,14226,200,,,,,,,,,
94,House,14230,100,,,,,,,,,
94,House,10559,200,,,,,,,,,
94,House,10625,200,,,,,,,,,
94,House,11057,200,,,,,,,,,
94,House,12029,200,,,,,,,,,
94,House,14244,100,,,,,,,,,
94,House,6845,100,,,,,,,,,
94,House,7343,100,,,,,,,,,
94,House,10626,200,,,,,,,,,
94,House,10710,200,,,,,,,,,
94,House,13024,100,,,,,,,,,
94,House,14006,100,,,,,,,,,
94,House,14237,100,,,,,,,,,
94,House,4275,100,,,,,,,,,
94,House,7228,100,,,,,,,,,
94,House,10567,100,,,,,,,,,
94,House,10602,100,,,,,,,,,
94,House,13056,100,,,,,,,,,
94,House,14060,200,,,,,,,,,
94,House,14067,100,,,,,,,,,
94,House,14259,200,,,,,,,,,
94,House,14010,200,,,,,,,,,
94,House,14218,200,,,,,,,,,
94,House,10601,100,,,,,,,,,
94,House,11019,200,,,,,,,,,
94,House,13008,100,,,,,,,,,
94,House,13031,100,,,,,,,,,
94,House,13039,100,,,,,,,,,
94,House,14021,200,,,,,,,,,
94,House,14069,200,,,,,,,,,
94,House,14278,100,,,,,,,,,
94,House,830,100,,,,,,,,,
94,House,1265,100,,,,,,,,,
94,House,2009,200,,,,,,,,,
